loan_id,customer_id,loan_type,loan_amount,interest_rate,status
LON0001421,CUST0002087,Auto,208220.25,12.25,Active
LON0001422,CUST0000037,Personal,25055.1,13.04,Default
LON0001423,CUST0000051,Auto,472112.05,2.13,Default
LON0001424,CUST0000067,Personal,423681.98,9.49,Active
LON0001425,CUST0001034,Business,92136.12,13.5,Active
LON0001426,CUST0000060,Personal,142547.75,8.57,Active
LON0001427,CUST0002668,Mortgage,298399.05,6.14,Closed
LON0001428,CUST0001810,Auto,307548.0,2.39,Closed
LON0001429,CUST0001362,Personal,33399.59,9.69,Active
LON0001430,CUST0001107,Business,418034.55,5.97,Active
LON0001431,CUST0001501,Auto,446803.15,19.12,Active
LON0001432,CUST0001679,Mortgage,200273.04,17.03,Closed
LON0001433,CUST0002861,Business,422138.49,8.83,Active
LON0001434,CUST0002350,Auto,212021.18,17.26,Active
LON0001435,CUST0001868,Mortgage,461348.58,9.49,Active
LON0001436,CUST0001744,Business,32487.05,13.32,Active
LON0001437,CUST0001262,Personal,441748.11,15.41,Default
LON0001438,CUST0001173,Mortgage,219005.37,19.27,Active
LON0001439,CUST0001123,Mortgage,102359.14,2.12,Closed
LON0001440,CUST0002519,Personal,111367.81,7.38,Closed
LON0001441,CUST0001293,Personal,241241.78,18.17,Active
LON0001442,CUST0001201,Personal,75908.32,14.55,Closed
LON0001443,CUST0001927,Mortgage,456221.08,7.52,Active
LON0001444,CUST0000638,Auto,287610.03,12.62,Default
LON0001445,CUST0000910,Mortgage,453174.11,11.37,Active
LON0001446,CUST0001728,Auto,166173.83,11.83,Closed
LON0001447,CUST0000715,Personal,308160.45,3.8,Active
LON0001448,CUST0002601,Auto,356364.24,10.98,Active
LON0001449,CUST0002292,Business,329095.13,17.5,Active
LON0001450,CUST0001413,Mortgage,378392.99,12.24,Active
LON0001451,CUST0001385,Business,133355.96,2.73,Active
LON0001452,CUST0001789,Personal,337334.21,9.83,Active
LON0001453,CUST0002054,Mortgage,290448.92,14.3,Active
LON0001454,CUST0000040,Personal,88165.58,8.47,Default
LON0001455,CUST0000372,Business,148687.47,8.71,Active
LON0001456,CUST0001025,Auto,477313.02,11.8,Active
LON0001457,CUST0000416,Business,240880.78,10.41,Active
LON0001458,CUST0001424,Mortgage,267665.05,12.71,Closed
LON0001459,CUST0002276,Personal,92640.59,18.2,Active
LON0001460,CUST0002517,Mortgage,90251.86,18.47,Active
LON0001461,CUST0001444,Personal,44123.05,12.19,Active
LON0001462,CUST0000888,Business,163950.99,11.36,Active
LON0001463,CUST0002947,Business,3404.08,10.01,Active
LON0001464,CUST0001019,Business,337557.73,7.84,Active
LON0001465,CUST0000376,Auto,393299.51,17.31,Active
LON0001466,CUST0000388,Auto,324824.35,18.51,Active
LON0001467,CUST0002717,Business,290718.67,5.05,Active
LON0001468,CUST0001186,Mortgage,351397.0,12.57,Active
LON0001469,CUST0002190,Auto,231606.22,10.98,Closed
LON0001470,CUST0001255,Personal,444232.86,8.47,Active
LON0001471,CUST0001905,Personal,416770.95,6.34,Default
LON0001472,CUST0001343,Business,282339.41,10.73,Active
LON0001473,CUST0001743,Auto,109766.58,12.98,Active
LON0001474,CUST0001359,Personal,51962.66,9.76,Active
LON0001475,CUST0001708,Business,376632.82,2.01,Closed
LON0001476,CUST0002499,Personal,412942.26,4.06,Active
LON0001477,CUST0000553,Mortgage,122296.92,13.09,Active
LON0001478,CUST0002514,Mortgage,472526.04,8.34,Active
LON0001479,CUST0001769,Business,219306.06,2.55,Active
LON0001480,CUST0002782,Personal,278208.19,11.58,Active
LON0001481,CUST0002051,Personal,315262.67,5.64,Active
LON0001482,CUST0002391,Mortgage,214633.21,13.99,Active
LON0001483,CUST0001194,Mortgage,71843.82,4.26,Default
LON0001484,CUST0001268,Personal,307103.3,15.38,Active
LON0001485,CUST0000396,Auto,217853.47,16.11,Active
LON0001486,CUST0000721,Personal,314214.19,10.16,Closed
LON0001487,CUST0000772,Business,84009.93,16.92,Active
LON0001488,CUST0001303,Business,113768.1,18.9,Active
LON0001489,CUST0000060,Personal,277471.0,19.12,Closed
LON0001490,CUST0000906,Business,435601.34,5.43,Closed
LON0001491,CUST0002897,Mortgage,385103.97,9.84,Closed
LON0001492,CUST0000696,Auto,242787.32,16.63,Default
LON0001493,CUST0001011,Mortgage,322212.1,13.15,Closed
LON0001494,CUST0001944,Mortgage,373825.85,2.68,Closed
LON0001495,CUST0002374,Auto,383411.05,12.64,Active
LON0001496,CUST0001172,Business,194512.21,10.38,Active
LON0001497,CUST0001840,Business,461424.02,11.23,Active
LON0001498,CUST0001496,Auto,492705.65,16.95,Active
LON0001499,CUST0002839,Business,296185.3,15.58,Active
LON0001500,CUST0000945,Auto,111002.81,4.7,Active
LON0001501,CUST0000359,Auto,246751.81,8.85,Active
LON0001502,CUST0002347,Business,352138.13,12.94,Active
LON0001503,CUST0000777,Mortgage,1830.46,2.84,Active
LON0001504,CUST0000428,Auto,310515.0,11.32,Active
LON0001505,CUST0001067,Business,100087.44,19.86,Closed
LON0001506,CUST0001487,Business,234574.59,4.16,Closed
LON0001507,CUST0002514,Mortgage,211125.5,10.06,Active
LON0001508,CUST0000903,Mortgage,168595.15,2.44,Closed
LON0001509,CUST0001190,Personal,461976.84,10.99,Active
LON0001510,CUST0000157,Mortgage,417708.87,17.16,Active
LON0001511,CUST0001399,Personal,456061.41,12.15,Active
LON0001512,CUST0001182,Mortgage,162435.5,3.63,Closed
LON0001513,CUST0001225,Mortgage,450545.86,19.75,Active
LON0001514,CUST0000584,Mortgage,132389.34,5.35,Active
LON0001515,CUST0001988,Business,257139.86,16.92,Active
LON0001516,CUST0002081,Auto,86713.72,18.43,Active
LON0001517,CUST0000510,Personal,215392.68,14.16,Active
LON0001518,CUST0001049,Auto,81803.17,2.64,Closed
LON0001519,CUST0001852,Auto,388943.01,2.99,Active
LON0001520,CUST0002003,Mortgage,161381.26,10.91,Default
LON0001521,CUST0002601,Mortgage,3783.66,8.07,Active
LON0001522,CUST0002893,Mortgage,122151.09,17.23,Active
LON0001523,CUST0001016,Personal,61440.79,8.12,Default
LON0001524,CUST0002383,Mortgage,410981.35,17.55,Active
LON0001525,CUST0001378,Business,31594.1,7.11,Active
LON0001526,CUST0002842,Auto,283422.28,7.5,Closed
LON0001527,CUST0000722,Mortgage,220014.88,4.89,Closed
LON0001528,CUST0000017,Mortgage,188816.85,12.69,Default
LON0001529,CUST0000343,Auto,416577.24,4.25,Active
LON0001530,CUST0001161,Personal,97786.69,5.31,Active
LON0001531,CUST0002427,Auto,457109.91,18.84,Closed
LON0001532,CUST0000957,Auto,15360.05,5.43,Closed
LON0001533,CUST0000540,Personal,40635.02,19.17,Active
LON0001534,CUST0002499,Personal,40064.26,15.06,Active
LON0001535,CUST0001948,Business,290018.5,4.99,Closed
LON0001536,CUST0001730,Business,382206.74,11.34,Closed
LON0001537,CUST0002865,Auto,388645.39,13.43,Closed
LON0001538,CUST0002812,Auto,349516.82,7.95,Active
LON0001539,CUST0002564,Auto,6675.11,10.29,Default
LON0001540,CUST0000089,Business,133336.29,4.33,Active
LON0001541,CUST0002879,Personal,339333.52,5.18,Active
LON0001542,CUST0002455,Personal,474025.63,18.86,Active
LON0001543,CUST0000857,Business,360713.21,19.92,Closed
LON0001544,CUST0002142,Auto,368530.73,11.77,Active
LON0001545,CUST0001913,Auto,409776.92,10.48,Active
LON0001546,CUST0001205,Mortgage,35423.69,7.05,Default
LON0001547,CUST0001378,Business,18406.16,10.1,Active
LON0001548,CUST0002239,Business,340921.81,4.72,Active
LON0001549,CUST0002848,Auto,218719.32,19.25,Closed
LON0001550,CUST0002942,Auto,82775.26,12.05,Active
LON0001551,CUST0001226,Personal,426586.12,4.37,Closed
LON0001552,CUST0002326,Personal,224554.73,17.14,Active
LON0001553,CUST0002994,Business,373484.06,18.63,Active
LON0001554,CUST0002536,Auto,345811.82,7.7,Closed
LON0001555,CUST0000952,Business,142123.52,6.42,Default
LON0001556,CUST0002703,Business,36124.86,11.83,Active
LON0001557,CUST0002798,Personal,269701.5,10.42,Active
LON0001558,CUST0001058,Auto,264019.4,15.19,Active
LON0001559,CUST0001777,Business,106053.27,8.07,Closed
LON0001560,CUST0001255,Personal,257014.21,3.19,Active
LON0001561,CUST0001352,Personal,164301.57,7.81,Active
LON0001562,CUST0002537,Personal,312206.83,10.36,Active
LON0001563,CUST0000954,Auto,41769.76,15.5,Active
LON0001564,CUST0002200,Mortgage,428977.9,16.38,Active
LON0001565,CUST0002447,Personal,394543.66,19.37,Active
LON0001566,CUST0001396,Mortgage,14898.26,4.59,Active
LON0001567,CUST0001652,Personal,78180.05,9.62,Active
LON0001568,CUST0002291,Personal,258977.71,4.98,Active
LON0001569,CUST0001098,Mortgage,478423.28,9.8,Closed
LON0001570,CUST0001317,Business,234007.78,14.95,Active
LON0001571,CUST0002081,Mortgage,203345.35,10.69,Active
LON0001572,CUST0000538,Mortgage,189928.37,12.89,Active
LON0001573,CUST0001621,Business,234293.61,19.93,Active
LON0001574,CUST0000097,Business,181658.44,16.4,Active
LON0001575,CUST0001256,Business,455098.97,5.31,Active
LON0001576,CUST0002790,Mortgage,159567.46,3.45,Active
LON0001577,CUST0000486,Business,439752.48,7.72,Active
LON0001578,CUST0002505,Mortgage,148111.28,10.69,Closed
LON0001579,CUST0001485,Personal,488753.15,15.08,Closed
LON0001580,CUST0001585,Personal,498189.53,5.83,Active
LON0001581,CUST0000885,Business,124077.51,5.81,Closed
LON0001582,CUST0002588,Auto,374561.04,4.53,Active
LON0001583,CUST0002562,Mortgage,135961.13,16.72,Active
LON0001584,CUST0001499,Business,314364.08,6.08,Active
LON0001585,CUST0001404,Mortgage,371687.29,9.43,Closed
LON0001586,CUST0001226,Business,109172.42,5.32,Closed
LON0001587,CUST0000449,Auto,37359.87,19.37,Closed
LON0001588,CUST0000983,Mortgage,122725.71,13.15,Active
LON0001589,CUST0001574,Personal,368885.14,12.0,Active
LON0001590,CUST0000255,Mortgage,308752.78,13.29,Active
LON0001591,CUST0001028,Auto,95166.08,19.79,Closed
LON0001592,CUST0001335,Business,200797.38,13.4,Active
LON0001593,CUST0000118,Personal,36543.31,19.32,Active
LON0001594,CUST0002219,Auto,310730.37,10.22,Closed
LON0001595,CUST0001147,Auto,474246.19,7.99,Closed
LON0001596,CUST0001729,Business,274778.26,8.55,Closed
LON0001597,CUST0001999,Auto,342342.37,10.0,Active
LON0001598,CUST0000998,Personal,130702.5,16.62,Active
LON0001599,CUST0000534,Mortgage,290687.83,10.81,Active
LON0001600,CUST0001190,Business,474485.42,9.39,Active
LON0001601,CUST0000319,Mortgage,434359.84,17.47,Active
LON0001602,CUST0000636,Personal,293713.05,3.05,Active
LON0001603,CUST0001328,Auto,235140.75,18.93,Active
LON0001604,CUST0001392,Business,159227.05,14.24,Default
LON0001605,CUST0002967,Business,166285.65,8.81,Active
LON0001606,CUST0001823,Personal,38407.59,15.21,Active
LON0001607,CUST0002922,Personal,218593.51,16.29,Active
LON0001608,CUST0001100,Auto,11605.78,11.24,Active
LON0001609,CUST0002416,Auto,327004.63,3.12,Active
LON0001610,CUST0000724,Mortgage,325899.45,11.5,Closed
LON0001611,CUST0002789,Personal,493043.31,4.28,Closed
LON0001612,CUST0002678,Personal,147770.91,19.44,Closed
LON0001613,CUST0002410,Auto,54419.55,17.4,Active
LON0001614,CUST0002167,Personal,142491.5,7.73,Active
LON0001615,CUST0000254,Business,418484.26,5.08,Default
LON0001616,CUST0002620,Personal,355881.56,7.6,Active
LON0001617,CUST0002510,Auto,249181.35,8.97,Active
LON0001618,CUST0001904,Mortgage,217443.84,5.36,Active
LON0001619,CUST0001718,Personal,482252.69,19.95,Default
LON0001620,CUST0002566,Mortgage,484003.01,15.99,Active
LON0001621,CUST0002119,Auto,267095.02,16.08,Closed
LON0001622,CUST0002280,Personal,453375.64,6.49,Active
LON0001623,CUST0000223,Business,26955.67,16.36,Active
LON0001624,CUST0001722,Business,150758.54,8.76,Active
LON0001625,CUST0002849,Auto,45904.31,12.56,Active
LON0001626,CUST0000786,Mortgage,79918.05,18.49,Active
LON0001627,CUST0002747,Auto,325485.48,6.33,Default
LON0001628,CUST0002489,Personal,134588.47,8.25,Default
LON0001629,CUST0000299,Mortgage,228104.31,2.37,Active
LON0001630,CUST0000599,Auto,154931.57,18.12,Closed
LON0001631,CUST0001520,Personal,102118.84,16.01,Active
LON0001632,CUST0000115,Auto,422695.45,16.57,Active
LON0001633,CUST0001784,Personal,205769.39,12.73,Active
LON0001634,CUST0002435,Personal,355242.59,3.78,Closed
LON0001635,CUST0001340,Personal,184188.48,2.19,Active
LON0001636,CUST0001296,Personal,436050.64,9.14,Active
LON0001637,CUST0001031,Mortgage,455341.43,16.13,Active
LON0001638,CUST0002209,Business,420924.75,12.83,Default
LON0001639,CUST0002666,Business,275751.59,11.8,Closed
LON0001640,CUST0002949,Personal,211912.67,7.21,Active
LON0001641,CUST0001979,Auto,6677.31,5.48,Closed
LON0001642,CUST0000167,Business,194804.93,14.7,Active
LON0001643,CUST0000892,Auto,479716.83,2.75,Closed
LON0001644,CUST0001762,Business,55911.14,5.87,Default
LON0001645,CUST0002321,Business,156028.92,8.97,Active
LON0001646,CUST0000480,Personal,496383.42,8.75,Active
LON0001647,CUST0001346,Business,39232.3,2.8,Closed
LON0001648,CUST0000267,Auto,415315.45,12.71,Active
LON0001649,CUST0000163,Business,372328.52,15.86,Active
LON0001650,CUST0002960,Personal,454389.98,11.46,Active
LON0001651,CUST0001923,Business,108443.47,16.07,Closed
LON0001652,CUST0000111,Mortgage,179326.14,8.39,Closed
LON0001653,CUST0002153,Personal,486621.49,8.62,Active
LON0001654,CUST0002252,Mortgage,342235.77,11.12,Default
LON0001655,CUST0000972,Personal,121584.04,6.61,Active
LON0001656,CUST0002352,Business,299514.11,9.29,Active
LON0001657,CUST0000280,Mortgage,143143.45,19.66,Closed
LON0001658,CUST0002647,Business,83460.86,17.24,Active
LON0001659,CUST0002565,Mortgage,279609.23,9.31,Active
LON0001660,CUST0002973,Business,143945.41,17.31,Active
LON0001661,CUST0002621,Auto,197981.06,3.43,Closed
LON0001662,CUST0000292,Auto,394183.01,12.96,Default
LON0001663,CUST0001265,Business,57312.68,17.92,Active
LON0001664,CUST0000620,Business,323045.92,13.99,Closed
LON0001665,CUST0000463,Business,394641.89,19.09,Closed
LON0001666,CUST0001033,Personal,191747.15,10.06,Active
LON0001667,CUST0002056,Personal,56445.89,12.33,Active
LON0001668,CUST0000307,Personal,454680.85,18.38,Closed
LON0001669,CUST0002226,Personal,179132.67,18.26,Active
LON0001670,CUST0002927,Mortgage,186597.0,3.76,Default
LON0001671,CUST0002507,Personal,96942.48,17.14,Active
LON0001672,CUST0000740,Auto,141902.78,18.87,Active
LON0001673,CUST0002673,Personal,16551.38,8.07,Active
LON0001674,CUST0000664,Personal,56163.94,14.26,Closed
LON0001675,CUST0000472,Personal,426132.16,10.6,Default
LON0001676,CUST0002194,Personal,250640.01,12.5,Active
LON0001677,CUST0002432,Auto,465867.33,8.39,Active
LON0001678,CUST0000804,Auto,61968.14,11.15,Active
LON0001679,CUST0000425,Mortgage,293770.4,4.17,Active
LON0001680,CUST0002248,Mortgage,476331.3,6.18,Active
LON0001681,CUST0000854,Mortgage,100004.47,7.97,Active
LON0001682,CUST0000425,Mortgage,37511.72,8.07,Active
LON0001683,CUST0002036,Personal,103447.05,11.14,Active
LON0001684,CUST0002884,Auto,324416.78,11.67,Active
LON0001685,CUST0002763,Personal,427696.21,3.68,Active
LON0001686,CUST0000115,Auto,109035.34,15.62,Active
LON0001687,CUST0002876,Auto,141756.53,10.69,Active
LON0001688,CUST0002114,Mortgage,171234.03,8.88,Closed
LON0001689,CUST0001632,Business,358616.3,14.53,Closed
LON0001690,CUST0001736,Auto,286809.77,3.77,Closed
LON0001691,CUST0000430,Auto,82514.38,19.01,Active
LON0001692,CUST0001461,Personal,401528.21,13.17,Active
LON0001693,CUST0001864,Mortgage,48850.01,10.35,Active
LON0001694,CUST0001040,Personal,8308.55,7.92,Active
LON0001695,CUST0001600,Business,247437.34,4.43,Closed
LON0001696,CUST0000407,Mortgage,219918.13,11.31,Closed
LON0001697,CUST0000554,Personal,18824.88,13.27,Active
LON0001698,CUST0001029,Business,347801.86,13.01,Active
LON0001699,CUST0002653,Auto,461782.84,18.21,Default
LON0001700,CUST0001641,Personal,60367.54,5.96,Closed
LON0001701,CUST0001595,Auto,268141.38,18.63,Active
LON0001702,CUST0002032,Auto,138634.5,2.5,Active
LON0001703,CUST0001119,Mortgage,196209.75,15.65,Active
LON0001704,CUST0000506,Personal,352767.06,5.57,Closed
LON0001705,CUST0002435,Business,403630.96,17.28,Active
LON0001706,CUST0002579,Auto,194026.13,9.19,Default
LON0001707,CUST0001225,Mortgage,365252.52,9.43,Active
LON0001708,CUST0000897,Personal,448683.25,14.55,Active
LON0001709,CUST0000829,Mortgage,150602.03,16.69,Default
LON0001710,CUST0000628,Auto,316455.94,7.72,Default
LON0001711,CUST0001804,Mortgage,47855.57,7.72,Default
LON0001712,CUST0001871,Business,429005.28,5.18,Active
LON0001713,CUST0000586,Business,476056.49,16.13,Default
LON0001714,CUST0002734,Business,194998.46,5.99,Active
LON0001715,CUST0002841,Personal,376911.61,11.6,Default
LON0001716,CUST0000150,Auto,116719.27,17.41,Active
LON0001717,CUST0001718,Personal,85432.69,6.55,Closed
LON0001718,CUST0000121,Auto,111139.5,15.3,Active
LON0001719,CUST0000564,Business,62140.12,6.56,Closed
LON0001720,CUST0001598,Mortgage,289634.4,16.36,Active
LON0001721,CUST0000657,Mortgage,491303.85,5.03,Closed
LON0001722,CUST0002806,Business,388031.46,6.62,Default
LON0001723,CUST0002503,Personal,403189.1,10.62,Closed
LON0001724,CUST0000735,Business,389746.57,16.81,Active
LON0001725,CUST0002007,Auto,177805.47,3.95,Active
LON0001726,CUST0000489,Personal,472841.14,18.81,Closed
LON0001727,CUST0001998,Mortgage,188720.35,15.52,Active
LON0001728,CUST0000023,Mortgage,132619.73,13.9,Closed
LON0001729,CUST0001075,Personal,285121.91,9.47,Active
LON0001730,CUST0002807,Business,321548.6,18.96,Default
LON0001731,CUST0001106,Mortgage,408978.12,4.44,Closed
LON0001732,CUST0001804,Business,213268.82,5.89,Active
LON0001733,CUST0000240,Personal,155872.42,7.56,Active
LON0001734,CUST0000647,Auto,34239.15,18.0,Active
LON0001735,CUST0002900,Auto,492138.89,4.53,Active
LON0001736,CUST0001601,Personal,421647.8,5.59,Active
LON0001737,CUST0000941,Business,132605.75,7.37,Active
LON0001738,CUST0000087,Personal,340593.33,4.78,Active
LON0001739,CUST0002584,Business,267747.82,3.61,Closed
LON0001740,CUST0002813,Auto,201594.29,3.15,Active
LON0001741,CUST0000184,Business,199326.91,11.42,Active
LON0001742,CUST0002171,Mortgage,263405.59,13.84,Active
LON0001743,CUST0001204,Mortgage,81504.3,14.54,Active
LON0001744,CUST0000674,Personal,371319.92,16.97,Active
LON0001745,CUST0002536,Personal,109648.55,15.28,Active
LON0001746,CUST0002247,Personal,296563.37,14.19,Default
LON0001747,CUST0000256,Auto,192655.27,13.29,Active
LON0001748,CUST0002543,Mortgage,320457.04,8.6,Closed
LON0001749,CUST0000594,Auto,5595.92,17.67,Active
LON0001750,CUST0002177,Auto,406483.58,10.82,Active
LON0001751,CUST0002509,Auto,214973.26,7.25,Active
LON0001752,CUST0000761,Business,51804.19,4.69,Active
LON0001753,CUST0002632,Auto,109320.6,11.97,Active
LON0001754,CUST0000483,Mortgage,377668.35,6.93,Closed
LON0001755,CUST0000611,Business,475120.56,11.1,Active
LON0001756,CUST0000090,Mortgage,354870.9,8.99,Active
LON0001757,CUST0001609,Business,183871.75,8.27,Active
LON0001758,CUST0000792,Mortgage,181153.8,14.38,Closed
LON0001759,CUST0001855,Mortgage,447337.42,12.43,Active
LON0001760,CUST0001282,Mortgage,472608.89,14.93,Closed
LON0001761,CUST0002324,Business,283814.68,13.12,Active
LON0001762,CUST0000380,Mortgage,128064.53,8.21,Active
LON0001763,CUST0000991,Personal,401777.25,15.09,Active
LON0001764,CUST0001583,Business,226782.52,18.22,Active
LON0001765,CUST0000081,Auto,290410.43,7.95,Active
LON0001766,CUST0001946,Mortgage,432551.71,12.67,Default
LON0001767,CUST0002975,Personal,54282.71,19.95,Default
LON0001768,CUST0000956,Business,27795.33,8.47,Default
LON0001769,CUST0002979,Business,249081.51,7.58,Active
LON0001770,CUST0001058,Mortgage,357667.97,9.44,Active
LON0001771,CUST0000982,Business,120479.11,18.58,Active
LON0001772,CUST0002696,Mortgage,4705.11,2.28,Closed
LON0001773,CUST0000876,Auto,309829.4,13.86,Default
LON0001774,CUST0001782,Auto,31288.55,11.32,Closed
LON0001775,CUST0001258,Personal,110261.53,10.59,Active
LON0001776,CUST0000342,Business,374762.74,12.2,Active
LON0001777,CUST0002407,Personal,397225.93,9.27,Active
LON0001778,CUST0001215,Auto,482631.38,9.09,Default
LON0001779,CUST0001783,Personal,110614.2,8.14,Default
LON0001780,CUST0000946,Mortgage,249895.62,18.66,Default
LON0001781,CUST0001985,Personal,464808.58,12.93,Active
LON0001782,CUST0002001,Business,350047.74,11.22,Active
LON0001783,CUST0001756,Business,21822.21,4.98,Active
LON0001784,CUST0002466,Mortgage,264062.12,18.56,Default
LON0001785,CUST0002098,Mortgage,20994.21,16.18,Active
LON0001786,CUST0000900,Mortgage,55605.56,9.6,Closed
LON0001787,CUST0001995,Mortgage,226697.14,13.3,Default
LON0001788,CUST0001871,Business,280827.1,9.81,Default
LON0001789,CUST0001416,Auto,368443.98,13.92,Default
LON0001790,CUST0000327,Business,473675.31,17.33,Active
LON0001791,CUST0002004,Auto,365523.33,3.43,Closed
LON0001792,CUST0001314,Mortgage,64469.89,19.43,Active
LON0001793,CUST0000213,Auto,277671.89,10.45,Closed
LON0001794,CUST0000058,Auto,144066.45,5.42,Active
LON0001795,CUST0002046,Business,247906.72,4.26,Active
LON0001796,CUST0001066,Business,205802.63,17.22,Active
LON0001797,CUST0000617,Auto,265276.29,9.24,Closed
LON0001798,CUST0001183,Mortgage,440738.58,16.83,Active
LON0001799,CUST0000594,Business,378869.66,8.54,Closed
LON0001800,CUST0001971,Personal,179401.46,10.0,Active
LON0001801,CUST0002942,Auto,248743.65,9.09,Active
LON0001802,CUST0001728,Auto,453330.68,17.4,Closed
LON0001803,CUST0001399,Mortgage,36630.94,19.88,Default
LON0001804,CUST0000492,Personal,187407.74,12.57,Active
LON0001805,CUST0001107,Business,32115.09,5.96,Default
LON0001806,CUST0000507,Personal,60040.69,13.83,Active
LON0001807,CUST0001011,Business,158006.61,4.7,Active
LON0001808,CUST0002140,Business,417507.13,5.15,Active
LON0001809,CUST0001573,Auto,498496.04,3.04,Active
LON0001810,CUST0002136,Auto,335671.07,4.6,Active
LON0001811,CUST0001218,Business,208452.08,2.35,Default
LON0001812,CUST0002896,Auto,444179.51,11.66,Active
LON0001813,CUST0001611,Auto,10338.9,6.74,Active
LON0001814,CUST0000722,Business,369648.84,6.3,Active
LON0001815,CUST0002033,Auto,353245.55,19.19,Active
LON0001816,CUST0001681,Auto,96079.57,14.39,Closed
LON0001817,CUST0001130,Mortgage,276690.76,13.0,Closed
LON0001818,CUST0001398,Auto,70301.12,17.17,Active
LON0001819,CUST0001203,Mortgage,143821.9,6.67,Active
LON0001820,CUST0002544,Auto,433668.44,19.41,Active
LON0001821,CUST0000960,Auto,412673.16,6.26,Active
LON0001822,CUST0002290,Mortgage,90609.71,8.92,Default
LON0001823,CUST0001345,Auto,458364.34,7.33,Active
LON0001824,CUST0001256,Personal,382409.42,6.07,Default
LON0001825,CUST0002326,Auto,358457.3,13.21,Active
LON0001826,CUST0002972,Mortgage,183128.43,13.99,Active
LON0001827,CUST0001594,Personal,439371.83,8.07,Active
LON0001828,CUST0002723,Mortgage,356763.27,9.1,Closed
LON0001829,CUST0002541,Auto,306961.18,5.46,Default
LON0001830,CUST0000052,Mortgage,400772.67,14.99,Default
LON0001831,CUST0002792,Business,133750.97,12.36,Active
LON0001832,CUST0001089,Business,393726.83,8.33,Closed
LON0001833,CUST0001095,Personal,46929.75,3.87,Active
LON0001834,CUST0001266,Auto,49372.0,10.59,Active
LON0001835,CUST0000185,Personal,485372.55,11.01,Default
LON0001836,CUST0001043,Auto,54807.95,8.22,Active
LON0001837,CUST0002303,Mortgage,319582.71,16.82,Active
LON0001838,CUST0001271,Mortgage,427466.0,13.73,Active
LON0001839,CUST0000460,Business,134163.2,18.24,Active
LON0001840,CUST0001871,Mortgage,185686.73,9.74,Active
LON0001841,CUST0000197,Mortgage,461425.83,5.75,Active
LON0001842,CUST0002912,Mortgage,115359.83,17.92,Active
LON0001843,CUST0000827,Personal,276793.06,9.18,Active
LON0001844,CUST0000471,Auto,123519.14,5.14,Active
LON0001845,CUST0001806,Auto,422196.35,7.09,Active
LON0001846,CUST0001101,Auto,27768.36,18.9,Active
LON0001847,CUST0001835,Business,295556.58,16.39,Closed
LON0001848,CUST0002744,Mortgage,408380.85,8.62,Default
LON0001849,CUST0001779,Mortgage,204993.82,8.85,Default
LON0001850,CUST0001173,Personal,269714.12,19.73,Default
LON0001851,CUST0002433,Mortgage,355491.59,16.49,Closed
LON0001852,CUST0000836,Personal,213462.39,14.66,Active
LON0001853,CUST0001059,Auto,428280.85,10.36,Active
LON0001854,CUST0001581,Mortgage,450723.75,19.59,Default
LON0001855,CUST0002778,Personal,48283.29,13.41,Active
LON0001856,CUST0000285,Personal,213824.3,4.09,Default
LON0001857,CUST0000611,Auto,263685.21,8.18,Active
LON0001858,CUST0001491,Mortgage,428808.54,15.33,Active
LON0001859,CUST0000185,Business,341223.82,4.32,Active
LON0001860,CUST0000252,Mortgage,322906.86,19.09,Active
LON0001861,CUST0002150,Mortgage,384206.24,15.33,Active
LON0001862,CUST0002402,Personal,376597.94,8.31,Active
LON0001863,CUST0002407,Mortgage,283746.53,14.88,Closed
LON0001864,CUST0001554,Personal,86387.81,6.54,Active
LON0001865,CUST0000724,Business,27746.97,19.41,Closed
LON0001866,CUST0000158,Personal,226065.8,3.58,Active
LON0001867,CUST0000572,Mortgage,143969.43,14.14,Active
LON0001868,CUST0002674,Personal,65129.61,13.59,Active
LON0001869,CUST0001907,Business,415164.15,12.75,Active
LON0001870,CUST0000066,Auto,311291.11,17.04,Active
LON0001871,CUST0002539,Business,70035.86,6.47,Active
LON0001872,CUST0002905,Auto,32235.4,2.99,Active
LON0001873,CUST0001567,Personal,170479.55,12.33,Active
LON0001874,CUST0000268,Auto,111520.43,3.86,Active
LON0001875,CUST0001442,Personal,273685.77,18.53,Active
LON0001876,CUST0001695,Personal,471989.01,4.32,Active
LON0001877,CUST0000408,Personal,302793.63,19.66,Active
LON0001878,CUST0001317,Auto,144377.76,9.06,Active
LON0001879,CUST0001115,Auto,479841.88,14.61,Active
LON0001880,CUST0000491,Business,177786.15,14.85,Active
LON0001881,CUST0000894,Business,364459.36,8.08,Active
LON0001882,CUST0001236,Business,319202.79,19.41,Active
LON0001883,CUST0002009,Auto,299463.18,10.54,Closed
LON0001884,CUST0002373,Business,360850.58,19.0,Active
LON0001885,CUST0002130,Business,80746.82,7.9,Closed
LON0001886,CUST0002840,Mortgage,473311.79,15.96,Active
LON0001887,CUST0000232,Personal,246437.78,5.77,Active
LON0001888,CUST0002074,Mortgage,227530.6,13.76,Closed
LON0001889,CUST0001258,Business,58598.92,10.61,Active
LON0001890,CUST0001888,Personal,470992.22,11.68,Active
LON0001891,CUST0001135,Personal,19848.24,8.33,Active
LON0001892,CUST0000601,Mortgage,111634.51,5.54,Active
LON0001893,CUST0001933,Mortgage,404333.02,4.46,Closed
LON0001894,CUST0002248,Personal,22623.4,9.38,Default
